Domain Name,Domain Type,Agency,City,State
http://hursttx.gov,City,Non-Federal Agency,Hurst,TX
http://hvlnc.gov,City,Non-Federal Agency,Hendersonville,NC
http://indianapolis-in.gov,City,Non-Federal Agency,Indianapolis,IN
http://indianolams.gov,City,Non-Federal Agency,Indianola,MS
http://interlachen-fl.gov,City,Non-Federal Agency,Interlachen,FL
http://islip-ny.gov,City,Non-Federal Agency,Islip,NY
http://islipny.gov,City,Non-Federal Agency,Islip,NY
http://jacintocity-tx.gov,City,Non-Federal Agency,Jacinto City,TX
http://jackson-sc.gov,City,Non-Federal Agency,Jackson,SC
http://jacksontownship-pa.gov,City,Non-Federal Agency,Myerstown,PA
http://jacksontownshippa.gov,City,Non-Federal Agency,Jackson Township,PA
http://jeffersontownky.gov,City,Non-Federal Agency,Jeffersontown,KY
http://jerseycitynj.gov,City,Non-Federal Agency,Jersey City,NJ
http://kennebunkportme.gov,City,Non-Federal Agency,Kennebunkport,ME
http://kennesaw-ga.gov,City,Non-Federal Agency,Kennesaw,GA
http://lackawannany.gov,City,Non-Federal Agency,Lackawanna,NY
http://lakelandga.gov,City,Non-Federal Agency,Lakeland,GA
http://lakelandtn.gov,City,Non-Federal Agency,Lakeland,TN
http://lakestevenswa.gov,City,Non-Federal Agency,Lake Stevens,WA
http://lakevillagear.gov,City,Non-Federal Agency,North Little Rock,AR
http://lakevillemn.gov,City,Non-Federal Agency,Lakeville,MN
http://lakeway-tx.gov,City,Non-Federal Agency,Lakeway,TX
http://lamoine-me.gov,City,Non-Federal Agency,Lamoine,ME
http://lebanonct.gov,City,Non-Federal Agency,Lebanon,CT
http://leclaireiowa.gov,City,Non-Federal Agency,LECLAIRE,IA
http://lewisburgtn.gov,City,Non-Federal Agency,Lewisburg,TN
http://lhcaz.gov,City,Non-Federal Agency,Lake Havasu City,AZ
http://lindaletx.gov,City,Non-Federal Agency,Lindale,TX
http://lodica.gov,City,Non-Federal Agency,Lodi,CA
http://logantownship-pa.gov,City,Non-Federal Agency,Altoona,PA
http://longbeachwa.gov,City,Non-Federal Agency,Long Beach,WA
http://longmontcolorado.gov,City,Non-Federal Agency,Longmont,CO
http://lorenatx.gov,City,Non-Federal Agency,Lorena,TX
http://loslunasnm.gov,City,Non-Federal Agency,Los Lunas,NM
http://lovejoy-ga.gov,City,Non-Federal Agency,Lovejoy,GA
http://lubbocktx.gov,City,Non-Federal Agency,Lubbock,TX
http://lyman-me.gov,City,Non-Federal Agency,Lyman,ME
http://lymansc.gov,City,Non-Federal Agency,Lyman,SC
http://lynnma.gov,City,Non-Federal Agency,Lynn,MA
http://lyonstownshipil.gov,City,Non-Federal Agency,Countryside,IL
http://macomb-mi.gov,City,Non-Federal Agency,Macomb,MI
http://madeirabeachfl.gov,City,Non-Federal Agency,Madeira Beach,FL
http://maggievalleync.gov,City,Non-Federal Agency,Maggie Valley,NC
http://maharishivediccity-iowa.gov,City,Non-Federal Agency,Maharishi Vedic City,IA
http://mamaroneck-ny.gov,City,Non-Federal Agency,Mamaroneck,NY
http://manassasparkva.gov,City,Non-Federal Agency,Manassas Park,VA
http://manchestermo.gov,City,Non-Federal Agency,Manchester,MO
http://manisteemi.gov,City,Non-Federal Agency,Traverse City,MI
http://mankato-mn.gov,City,Non-Federal Agency,Mankato,MN
http://mansfieldga.gov,City,Non-Federal Agency,Mans,GA
http://mansfieldtexas.gov,City,Non-Federal Agency,Mansfield,TX
http://maplegrovemn.gov,City,Non-Federal Agency,Maple Grove,MN
http://maplevalleywa.gov,City,Non-Federal Agency,Maple Valley,WA
http://marlborough-ma.gov,City,Non-Federal Agency,Marlborough,MA
http://maroaillinois.gov,City,Non-Federal Agency,Maroa,IL
http://marshfieldmo.gov,City,Non-Federal Agency,Marshfield,MO
http://martinsville-va.gov,City,Non-Federal Agency,Martinsville,VA
http://masticbeachvillageny.gov,City,Non-Federal Agency,Mastic Beach,NY
http://mcdonough-ga.gov,City,Non-Federal Agency,McDonough,GA
http://meadowsplacetx.gov,City,Non-Federal Agency,Meadows Place,TX
http://medina-wa.gov,City,Non-Federal Agency,Medina,WA
http://melvillela.gov,City,Non-Federal Agency,Melville,LA
http://meridenct.gov,City,Non-Federal Agency,Meriden,CT
http://mesaaz.gov,City,Non-Federal Agency,Mesa,AZ
http://miamiaz.gov,City,Non-Federal Agency,Miami,AZ
http://miamibeachfl.gov,City,Non-Federal Agency,Miami Beach,FL
http://middlesexboro-nj.gov,City,Non-Federal Agency,Middlesex,NJ
http://middletownct.gov,City,Non-Federal Agency,Middletown,CT
http://middletownva.gov,City,Non-Federal Agency,Middletown,VA
http://mifflin-oh.gov,City,Non-Federal Agency,Gahanna,OH
http://milan-ny.gov,City,Non-Federal Agency,Milan,NY
http://milanmo.gov,City,Non-Federal Agency,Milan,MO
http://milanohio.gov,City,Non-Federal Agency,Milan,OH
http://millikencolorado.gov,City,Non-Federal Agency,Milliken,CO
http://milwaukieoregon.gov,City,Non-Federal Agency,Milwaukie,OR
http://mitchell-in.gov,City,Non-Federal Agency,Mitchell,IN
http://montereyma.gov,City,Non-Federal Agency,Monterey,MA
http://montgomeryal.gov,City,Non-Federal Agency,Montgomery,AL
http://montgomeryma.gov,City,Non-Federal Agency,Montgomery,MA
http://moorparkca.gov,City,Non-Federal Agency,Moorpark,CA
http://morgantownwv.gov,City,Non-Federal Agency,Morgantown,WV
http://morrobayca.gov,City,Non-Federal Agency,Morro Bay,CA
http://morton-il.gov,City,Non-Federal Agency,Morton,IL
http://mountainview.gov,City,Non-Federal Agency,Mountain View,CA
http://mountvernonwa.gov,City,Non-Federal Agency,Mount Vernon,WA
http://mundytwp-mi.gov,City,Non-Federal Agency,Swartz Creek,MI
http://mvpd.gov,City,Non-Federal Agency,Mountain View,CA
http://newportbeach-ca.gov,City,Non-Federal Agency,Newport Beach,CA
http://newportky.gov,City,Non-Federal Agency,Newport,KY
http://newtownpa.gov,City,Non-Federal Agency,Newtown,PA
http://niles-il.gov,City,Non-Federal Agency,Niles,IL
http://nilestwpmi.gov,City,Non-Federal Agency,Niles,MI
http://nixamo.gov,City,Non-Federal Agency,Nixa,MO
http://nolaerb.gov,City,Non-Federal Agency,New Orleans,LA
http://nolaoig.gov,City,Non-Federal Agency,New Orleans,LA
http://norfolk.gov,City,Non-Federal Agency,Norfolk,VA
http://norfolkva.gov,City,Non-Federal Agency,Norfolk,VA
http://normanok.gov,City,Non-Federal Agency,Norman,OK
http://northcantonohio.gov,City,Non-Federal Agency,North Canton,OH
http://northfield-vt.gov,City,Non-Federal Agency,Northfield,VT
http://northlebanontwppa.gov,City,Non-Federal Agency,Lebanon,PA
http://northsiouxcity-sd.gov,City,Non-Federal Agency,N. Sioux City,SD
http://northstoningtonct.gov,City,Non-Federal Agency,North Stonington,CT
http://nortonva.gov,City,Non-Federal Agency,Norton,VA
http://nsidfl.gov,City,Non-Federal Agency,Coral Springs,FL
http://oakbluffsma.gov,City,Non-Federal Agency,Oak Bluffs,MA
http://oaklandparkfl.gov,City,Non-Federal Agency,Oakland Park,FL
http://occoquanva.gov,City,Non-Federal Agency,Occoquan,VA
http://oldlyme-ct.gov,City,Non-Federal Agency,Old Lyme,CT
http://olympia-wa.gov,City,Non-Federal Agency,Olympia,WA
http://opelika-al.gov,City,Non-Federal Agency,Opelika,AL
http://orange-ct.gov,City,Non-Federal Agency,Orange,CT
http://orlandofl.gov,City,Non-Federal Agency,Orlando,FL
http://otaywater.gov,City,Non-Federal Agency,Spring Valley,CA
http://othellowa.gov,City,Non-Federal Agency,Othello,WA
http://palmettobay-fl.gov,City,Non-Federal Agency,Palmetto Bay,FL
http://parkersburgwv.gov,City,Non-Federal Agency,Parkersburg,WV
http://paysonaz.gov,City,Non-Federal Agency,Payson,AZ
http://peabody-ma.gov,City,Non-Federal Agency,Peabody,MA
http://pembroke-ma.gov,City,Non-Federal Agency,Pembroke,MA
http://permittingrogersar.gov,City,Non-Federal Agency,Rogers,AR
http://perry-wi.gov,City,Non-Federal Agency,Mount Horeb,WI
http://pharr-tx.gov,City,Non-Federal Agency,Pharr,TX
http://philipsburgmt.gov,City,Non-Federal Agency,Philipsburg,MT
http://phillipston-ma.gov,City,Non-Federal Agency,Phillipston,MA
http://philomathoregon.gov,City,Non-Federal Agency,Philomath,OR
http://pilotpointak.gov,City,Non-Federal Agency,Pilot Point,AK
http://pinehurstnc.gov,City,Non-Federal Agency,Pinehurst,NC
http://pineplains-ny.gov,City,Non-Federal Agency,Pine Plains,NY
http://pittsfield-mi.gov,City,Non-Federal Agency,Ann Arbor,MI
http://plano.gov,City,Non-Federal Agency,Plano,TX
http://pleasantontx.gov,City,Non-Federal Agency,Pleasanton,TX
http://pocomokemd.gov,City,Non-Federal Agency,Pocomoke City,MD
http://poconopa.gov,City,Non-Federal Agency,Tannersville,PA
http://pomfretct.gov,City,Non-Federal Agency,Pomfret Center,CT
http://portclinton-oh.gov,City,Non-Federal Agency,Port Clinton,OH
http://pottertwp-pa.gov,City,Non-Federal Agency,Monaca,PA
http://prescottvalley-az.gov,City,Non-Federal Agency,Prescott Valley,AZ
http://prospertx.gov,City,Non-Federal Agency,Prosper,TX
http://provincetown-ma.gov,City,Non-Federal Agency,Provincetown,MA
http://raleighnc.gov,City,Non-Federal Agency,Raleigh,NC
http://randolphtownshipohio.gov,City,Non-Federal Agency,Randolph,OH
http://rangely-co.gov,City,Non-Federal Agency,Rangely,CO
http://rangelyco.gov,City,Non-Federal Agency,Rangely,CO
http://raymondnh.gov,City,Non-Federal Agency,Raymond,NH
http://readyhoustontx.gov,City,Non-Federal Agency,Houston,TX
http://reidsvillenc.gov,City,Non-Federal Agency,Reidsville,NC
http://reno.gov,City,Non-Federal Agency,Reno,NV
http://rialtoca.gov,City,Non-Federal Agency,Rialto,CA
http://richmondhill-ga.gov,City,Non-Federal Agency,Richmond Hill,GA
http://ridgefieldnj.gov,City,Non-Federal Agency,Ridgefield,NJ
http://rocklandmaine.gov,City,Non-Federal Agency,Rockland,ME
http://rockwellnc.gov,City,Non-Federal Agency,Rockwell,NC
http://rockyhillct.gov,City,Non-Federal Agency,Rocky Hill,CT
http://rockymountnc.gov,City,Non-Federal Agency,Rocky Mount,NC
http://rogersar.gov,City,Non-Federal Agency,Rogers,AR
http://rollinghillsestates-ca.gov,City,Non-Federal Agency,Rolling Hills Estates,CA
http://rosehillacrestx.gov,City,Non-Federal Agency,Rose Hill Acres,TX
http://ruidoso-nm.gov,City,Non-Federal Agency,Ruidoso,NM
http://russellspoint-oh.gov,City,Non-Federal Agency,Russells Point,OH
http://sandpointidaho.gov,City,Non-Federal Agency,Sandpoint,ID
http://sandyspringsga.gov,City,Non-Federal Agency,Sandy Springs,GA
http://sanfordfl.gov,City,Non-Federal Agency,Sanford,FL
http://sanmarcostx.gov,City,Non-Federal Agency,San Marcos,TX
http://santabarbaraca.gov,City,Non-Federal Agency,Santa Barbara,CA
http://sardiscityal.gov,City,Non-Federal Agency,SARDIS CITY,AL
http://savannahga.gov,City,Non-Federal Agency,Savannah,GA
http://sciencehill-ky.gov,City,Non-Federal Agency,Science Hill,KY
http://seabrooktx.gov,City,Non-Federal Agency,Seabrook,TX
http://seacliff-ny.gov,City,Non-Federal Agency,Sea Cliff,NY
http://searanchlakesflorida.gov,City,Non-Federal Agency,Sea Ranch Lakes,FL
http://seattle.gov,City,Non-Federal Agency,Seattle,WA
http://seelyville-in.gov,City,Non-Federal Agency,Seelyville,IN
http://sellersburg-in.gov,City,Non-Federal Agency,Sellersburg,IN
http://selma-al.gov,City,Non-Federal Agency,Selma,AL
http://senecasc.gov,City,Non-Federal Agency,Seneca,SC
http://sheboyganwi.gov,City,Non-Federal Agency,Sheboygan,WI
http://shirley-ma.gov,City,Non-Federal Agency,Shirley,MA
http://shoreline-wa.gov,City,Non-Federal Agency,Shoreline,WA
http://showlowaz.gov,City,Non-Federal Agency,Show Low,AZ
http://signalmountaintn.gov,City,Non-Federal Agency,Signal Mountain,TN
http://siouxfallssd.gov,City,Non-Federal Agency,Sioux Falls,SD
http://slipperyrockboroughpa.gov,City,Non-Federal Agency,Slippery Rock,PA
http://smithtownny.gov,City,Non-Federal Agency,Smithtown,NY
http://snohomishwa.gov,City,Non-Federal Agency,Snohomish,WA
http://socorronm.gov,City,Non-Federal Agency,Socorro,NM
http://somertonaz.gov,City,Non-Federal Agency,Somerton,AZ
http://carolinecountyva.gov,County,Non-Federal Agency,Bowling Green,VA
http://coahomacountyms.gov,County,Non-Federal Agency,Clarksdale,MS
http://columbiacountyga.gov,County,Non-Federal Agency,Evans,GA
http://conversecountywy.gov,County,Non-Federal Agency,Douglas,WY
http://coscpinalcountyaz.gov,County,Non-Federal Agency,Florence,AZ
http://costillacounty-co.gov,County,Non-Federal Agency,San Luis,CO
http://craigcountyva.gov,County,Non-Federal Agency,New Castle,VA
http://cumberlandcountytn.gov,County,Non-Federal Agency,Crossville,TN
http://dadecounty-ga.gov,County,Non-Federal Agency,Trenton,GA
http://dallascountyiowa.gov,County,Non-Federal Agency,Adel,IA
http://daviesscountymo.gov,County,Non-Federal Agency,Gallatin,MO
http://desotocountyms.gov,County,Non-Federal Agency,HERNANDO,MS
http://dicksoncountytn.gov,County,Non-Federal Agency,Charlotte,TN
http://dorchestercountysc.gov,County,Non-Federal Agency,St. George,SC
http://douglascounty-ne.gov,County,Non-Federal Agency,Omaha,NE
http://elbertcounty-co.gov,County,Non-Federal Agency,Kiowa,CO
http://fairfaxcountyvirginia.gov,County,Non-Federal Agency,Fairfax,VA
http://fortbendcountytx.gov,County,Non-Federal Agency,Richmond,TX
http://frederickcountymd.gov,County,Non-Federal Agency,Frederick,MD
http://ggsc.gov,County,Non-Federal Agency,Greenville,SC
http://gloucestercountynj.gov,County,Non-Federal Agency,Woodbury,NJ
http://grantcountywa.gov,County,Non-Federal Agency,Ephrata,WA
http://greenecountyga.gov,County,Non-Federal Agency,Greensboro,GA
http://greenecountync.gov,County,Non-Federal Agency,Snow Hill,NC
http://greenwoodsc.gov,County,Non-Federal Agency,Greenwood,SC
http://hainesalaska.gov,County,Non-Federal Agency,Haines,AK
http://halifaxcountyva.gov,County,Non-Federal Agency,Halifax,VA
http://hallcountyne.gov,County,Non-Federal Agency,Grand Island,NE
http://hamiltoncountyohio.gov,County,Non-Federal Agency,Cincinnati,OH
http://haralsoncountyga.gov,County,Non-Federal Agency,Buchanan,GA
http://hartcountyga.gov,County,Non-Federal Agency,Hartwell,GA
http://hawkinscountytn.gov,County,Non-Federal Agency,Rogersville,TN
http://hertfordcountync.gov,County,Non-Federal Agency,Winton,NC
http://jeffersoncountyms.gov,County,Non-Federal Agency,Fayette,MS
http://jenningscounty-in.gov,County,Non-Federal Agency,Vernon,IN
http://jonescountync.gov,County,Non-Federal Agency,Trenton,NC
http://knoxcountytexas.gov,County,Non-Federal Agency,Benjamin,TX
http://lakecountyohio.gov,County,Non-Federal Agency,Painesville,OH
http://lamarcountyms.gov,County,Non-Federal Agency,Purvis,MS
http://lancastercountypa.gov,County,Non-Federal Agency,Lancaster,PA
http://leoncountyfl.gov,County,Non-Federal Agency,Tallahassee,FL
http://lincolncountynm.gov,County,Non-Federal Agency,Carrizozo,NM
http://loudoun.gov,County,Non-Federal Agency,Leesburg,VA
http://lowndescountyga.gov,County,Non-Federal Agency,Valdosta,GA
http://lucascountyoh.gov,County,Non-Federal Agency,Toledo,OH
http://madisoncountync.gov,County,Non-Federal Agency,Marshall,NC
http://marshallcountyky.gov,County,Non-Federal Agency,Benton,KY
http://meadeky.gov,County,Non-Federal Agency,Brandenburg,KY
http://mecknc.gov,County,Non-Federal Agency,Charlotte,NC
http://miami-dade.gov,County,Non-Federal Agency,Miami,FL
http://miamidade.gov,County,Non-Federal Agency,Miami,FL
http://milwaukeecountywi.gov,County,Non-Federal Agency,Milwaukee,WI
http://montgomerycountymd.gov,County,Non-Federal Agency,Rockville,MD
http://morgancountywv.gov,County,Non-Federal Agency,Berkeley Springs,WV
http://oaklandcountymi.gov,County,Non-Federal Agency,Pontiac,MI
http://onslowcountync.gov,County,Non-Federal Agency,Jacksonville,NC
http://orangecounty-va.gov,County,Non-Federal Agency,ORANGE,VA
http://oswegocountyny.gov,County,Non-Federal Agency,Oswego,NY
http://ouraycountyco.gov,County,Non-Federal Agency,Ouray,CO
http://pendercountync.gov,County,Non-Federal Agency,Burgaw,NC
http://pickenscountyga.gov,County,Non-Federal Agency,Jasper,GA
http://pinalcountyaz.gov,County,Non-Federal Agency,Florence,AZ
http://pinellascounty-fl.gov,County,Non-Federal Agency,Clearwater,FL
http://pulaskicountyva.gov,County,Non-Federal Agency,Pulaski,VA
http://putnamcountytn.gov,County,Non-Federal Agency,Cookeville,TN
http://randolphcountync.gov,County,Non-Federal Agency,Asheboro,NC
http://rappahannockcountyva.gov,County,Non-Federal Agency,Washington,VA
http://sandiegocounty.gov,County,Non-Federal Agency,San Diego,CA
http://schohariecounty-ny.gov,County,Non-Federal Agency,Schoharie,NY
http://sonomacountyca.gov,County,Non-Federal Agency,Santa Rosa,CA
http://stclaircountyil.gov,County,Non-Federal Agency,Belleville,IL
http://stmaryparishla.gov,County,Non-Federal Agency,FRANKLIN,LA
http://stokescountync.gov,County,Non-Federal Agency,Danbury,NC
http://sumtercountyfl.gov,County,Non-Federal Agency,Bushnell,FL
http://sussexcountyde.gov,County,Non-Federal Agency,Georgetown,DE
http://swaincountync.gov,County,Non-Federal Agency,Bryson City,NC
http://tomgreencountytx.gov,County,Non-Federal Agency,San Angelo,TX
http://toombscountyga.gov,County,Non-Federal Agency,Lyons,GA
http://ulstercountyny.gov,County,Non-Federal Agency,Kingston,NY
http://unioncountyil.gov,County,Non-Federal Agency,Jonesboro,IL
http://waldocountyme.gov,County,Non-Federal Agency,Belfast,ME
http://warrencountyny.gov,County,Non-Federal Agency,Lake George,NY
http://waukeshacounty.gov,County,Non-Federal Agency,Waukesha,WI
http://waynecountyms.gov,County,Non-Federal Agency,Waynesboro,MS
http://westchestercountyny.gov,County,Non-Federal Agency,White Plains,NY
http://whitecountytn.gov,County,Non-Federal Agency,Sparta,TN
http://winnebagocountyiowa.gov,County,Non-Federal Agency,Forest City,IA
http://woodburycountyiowa.gov,County,Non-Federal Agency,Sioux City,IA
http://yanceycountync.gov,County,Non-Federal Agency,Burnsville,NC
http://ycsoaz.gov,County,Non-Federal Agency,Prescott,AZ
http://usadf.gov,Federal Agency,African Development Foundation,Washington,DC
http://abmc.gov,Federal Agency,American Battle Monuments Commission,Arlington,VA
http://uscapitol.gov,Federal Agency,Architect of the Capitol,Washington,DC
http://nctc.gov,Federal Agency,Central Intelligence Agency,Washington,DC
http://cap.gov,Federal Agency,Civil Air Patrol,BIRMINGHAM,MI
http://smartcheck.gov,Federal Agency,Commodity Futures Trading Commission,Washington,DC
http://whistleblower.gov,Federal Agency,Commodity Futures Trading Commission,Washington,DC
http://bcfp.gov,Federal Agency,Consumer Financial Protection Bureau,Washington,DC
http://poolsafely.gov,Federal Agency,Consumer Product Safety Commission,Bethesda,MD
http://cncsoig.gov,Federal Agency,Corporation for National & Community Service,Washington,DC
http://cityofhiramga.gov,City,Non-Federal Agency,HIRAM,GA
http://cityofhumble-tx.gov,City,Non-Federal Agency,Humble,TX
http://cityofkingman.gov,City,Non-Federal Agency,Kingman,AZ
